n.gram,freq
things think,137
third floor,137
time heard,137
time working,137
times get,137
trying win,137
using one,137
virginia tech,137
web page,137
well received,137
white said,137
will little,137
will worth,137
world record,137
years age,137
yes still,137
ability make,136
adults children,136
ask can,136
break leg,136
breaks heart,136
call police,136
can borrow,136
can great,136
can produce,136
chance winning,136
co host,136
come party,136
come tonight,136
coming town,136
concert tonight,136
course one,136
day made,136
defending champion,136
division ii,136
driving force,136
due lack,136
fell short,136
find best,136
follow d,136
found great,136
game saturday,136
get sense,136
gets back,136
getting lot,136
give go,136
give love,136
given opportunity,136
good care,136
got together,136
gulf mexico,136
held back,136
henry ford,136
however also,136
just goes,136
keeps going,136
learn lot,136
left one,136
let take,136
like high,136
like seeing,136
list goes,136
lost job,136
love big,136
love come,136
make perfect,136
many games,136
money money,136
national convention,136
need understand,136
never never,136
next several,136
next wednesday,136
now wait,136
offering free,136
officer said,136
one thought,136
palm springs,136
part two,136
party time,136
place called,136
place will,136
play music,136
play tonight,136
really awesome,136
remember time,136
said better,136
said great,136
said knew,136
said sure,136
said week,136
say get,136
security council,136
social issues,136
sources said,136
speaker john,136
special session,136
spoke condition,136
still early,136
still really,136
take years,136
tax code,136
teddy bear,136
thanks d,136
thing called,136
things changed,136
things coming,136
think bad,136
think maybe,136
thought like,136
three pointers,136
time goes,136
time playing,136
true blood,136
truth told,136
trying think,136
u great,136
waiting hear,136
wants play,136
watching movies,136
way help,136
wednesday evening,136
went ahead,136
will attending,136
will hard,136
will lot,136
wire rack,136
yeah like,136
years time,136
yes even,136
added bonus,135
also seen,135
anheuser busch,135
baseball season,135
best movie,135
book can,135
brandon roy,135
cable tv,135
can know,135
college career,135
comes around,135
committee members,135
cookie dough,135
country illegally,135
damage done,135
day parade,135
due fact,135
even best,135
filed bankruptcy,135
finally finished,135
finishing touches,135
first get,135
first people,135
free open,135
free range,135
full service,135
getting worse,135
goal get,135
going post,135
good intentions,135
got lost,135
great advice,135
great read,135
ground beef,135
home family,135
home sweet,135
iconic boyz,135
important us,135
just done,135
just ready,135
knee surgery,135
law said,135
less one,135
life really,135
like gonna,135
like pretty,135
like show,135
like times,135
looks really,135
loving new,135
make stop,135
makes even,135
must keep,135
must something,135
one next,135
online store,135
people twitter,135
photos taken,135
place finish,135
pool party,135
public defender,135
pulitzer prize,135
ready see,135
regardless whether,135
rural areas,135
said e,135
said hoped,135
said obama,135
said received,135
say now,135
science center,135
see right,135
see think,135
simmer minutes,135
sing song,135
something everyone,135
still look,135
story short,135
take many,135
tasted like,135
test results,135
think probably,135
touch screen,135
twice year,135
waiting get,135
walking distance,135
want back,135
want can,135
water supply,135
week half,135
well put,135
west bank,135
will listen,135
wonder can,135
wonder people,135
writing blog,135
also big,134
analysts say,134
apple cider,134
best worst,134
big big,134
big guy,134
birth certificate,134
bit different,134
body language,134
can sign,134
cape may,134
cars trucks,134
coffee tea,134
come terms,134
community leaders,134
credit union,134
day d,134
day since,134
didnt get,134
different places,134
easter weekend,134
eight weeks,134
empire state,134
end summer,134
ends meet,134
even higher,134
even thought,134
ever feel,134
ex girlfriend,134
facebook friends,134
filed lawsuit,134
fill blank,134
final three,134
follows back,134
found two,134
game win,134
getting way,134
go day,134
gone far,134
higher level,134
home new,134
hot cold,134
im proud,134
just write,134
kids just,134
last resort,134
less month,134
life get,134
look amazing,134
love heart,134
love tweets,134
lower level,134
mainstream media,134
make everything,134
mass transit,134
may become,134
might end,134
mile high,134
million federal,134
much energy,134
much last,134
must done,134
needed make,134
next best,134
nice things,134
outer space,134
plastic surgery,134
prison sentence,134
problem solving,134
public workers,134
reading blog,134
ready make,134
registered voters,134
romney campaign,134
rt hate,134
rt hope,134
said took,134
saturday march,134
since left,134
spend night,134
start writing,134
stop booth,134
suffice say,134
team high,134
things see,134
though think,134
told investigators,134
try help,134
tucked away,134
u today,134
university oregon,134
want bring,134
want call,134
want good,134
wanted use,134
wednesday thursday,134
weekend everyone,134
will answer,134
will either,134
will posting,134
will sure,134
win first,134
world without,134
abc news,133
annual event,133
another two,133
arab spring,133
believe people,133
busy work,133
came just,133
chief justice,133
come right,133
come something,133
come try,133
communist party,133
company says,133
dance music,133
day goes,133
day next,133
district columbia,133
everyone gets,133
everything life,133
feeling great,133
first film,133
first glance,133
follow button,133
follow friday,133
fun weekend,133
go bathroom,133
going ask,133
going much,133
good shape,133
goodnight twitter,133
got make,133
grilled chicken,133
group inc,133
helped get,133
hit run,133
hot summer,133
joe paterno,133
